index,Nfeval,J,Jf,Lengths,J_CC,J_LENGTH_PENALTY,J_CURVATURE,J_MSC,J_ALS,curvatures,msc,B.n,gradJcoils,C-C-Sep,Jquasisymmetry,Jiota,Jmercier,Jaspect,Jwell
192,193,0.04411117867803926,4.145355269470903e-07,10.79993509810967,3.174694450737894e-10,0.0,0.0,3.5309082370297126e-10,1.0619257654206598e-08,12.410284301045397,14.501118991635064,0.001662306603359571,0.0005307385967249631,0.1495821156659683,0.021684488363537743,2.105980684458265e-05,0.0,0.0009248250025517954,
193,194,0.04409471375870681,4.126028952499104e-07,10.800073069300346,2.2383066513370315e-10,2.2842268929078228e-10,7.513470341662798e-10,6.968044625179787e-11,1.0614703802776522e-08,12.41238053970421,14.500462778994377,0.0016614430457704144,0.00026244328159778416,0.14969454723265727,0.0217332976724669,2.0874451486413028e-05,0.0,0.0009281275769992216,
194,195,0.04407436017531241,4.1216601148796033e-07,10.800113448633393,2.0295742853671594e-10,4.257422811753822e-10,3.4439849923626663e-10,3.1745389517017934e-11,1.0613394474578755e-08,12.40935433711199,14.500295897127899,0.001661881517027943,0.0002031050016026735,0.14969012283801747,0.021746688086990155,2.0850245171160553e-05,0.0,0.0009299571585605816,
195,196,0.04404351093132238,4.118259086386613e-07,10.80005441224842,1.9999872963460825e-10,1.6951147949659548e-10,2.205561810119889e-10,2.5372048278444145e-12,1.0618149945816491e-08,12.40901165485602,14.499936317962291,0.0016615290410301842,8.420884212347217e-05,0.14968285911323334,0.021741566330999475,2.1310387402863347e-05,0.0,0.0009370076173218407,
196,197,0.04399250286683106,4.106245598674879e-07,10.800076879503775,2.1828526630249452e-10,1.7664243184628532e-10,1.0566946887273575e-10,9.545452336262373e-13,1.062311045525015e-08,12.40475278597655,14.499896887093144,0.0016586306458827077,7.248970660847986e-05,0.14965244853636184,0.02174200035539086,2.2128348896114872e-05,0.0,0.0009417579207294402,
197,198,0.043945530324138324,4.085662339458173e-07,10.800070540422775,2.2079181661536523e-10,1.7311912111860257e-10,0.0,4.0159889690941536e-10,1.0646469146595926e-08,12.396153605274238,14.501199066102394,0.001654969492428529,0.0005699855958147544,0.14965946107722428,0.021772192337197443,2.235443084779728e-05,0.0,0.0009493830321101454,
198,199,0.04828189190736015,4.074873597633475e-07,10.800480656537149,4.045530828315588e-10,7.030874749601602e-09,1.385042211929992e-08,6.345711096182676e-08,1.0747780981787807e-08,12.392870694587783,14.515423652705326,0.0016495291576295132,0.006930926733427509,0.14955545882270163,0.021919771758798202,2.3205950524643877e-05,0.0,0.0009811555603806566,
199,200,0.04402917461612598,4.072257722702352e-07,10.800099297681573,2.3527860211176295e-10,3.4784139005801545e-10,2.7934919486976284e-11,2.4380717280279746e-09,1.066695702840008e-08,12.39178232689312,14.503014645200373,0.0016523507765290402,0.0013511933324296121,0.14967109506202472,0.021800739142078758,2.2537529409623004e-05,0.0,0.0009559673830348895,
200,201,0.043952467068117715,4.080881068241119e-07,10.800075717142185,2.2357158449300096e-10,2.029398935112862e-10,0.0,7.569961492308279e-10,1.0652418889246198e-08,12.394070824114593,14.501664078840442,0.0016540887550421464,0.0007672471786622585,0.14966233312853439,0.02178086321775024,2.2409751470699386e-05,0.0,0.0009513046686308015,
201,202,0.04391716637450175,4.0708880960564237e-07,10.800074570202053,1.744370695455804e-10,3.027316661599161e-10,0.0,3.621455518548062e-10,1.0666398398508925e-08,12.388667097283138,14.500951603420797,0.0016540026603483683,0.0006188292665174027,0.14967815503437373,0.021818077751933927,2.1776265613034923e-05,0.0,0.0009515998518518284,
202,203,0.0438622583862242,4.0634459844431084e-07,10.800055036300733,1.6918262968113703e-10,1.0583335383856789e-10,0.0,8.181067563406397e-11,1.0672121518761754e-08,12.384975132421097,14.500375507250181,0.0016536167172435745,0.0003004901597379425,0.1496672409269364,0.021818367959975795,2.182721437067551e-05,0.0,0.000956940951430427,
203,204,0.043805926260532854,4.04415909315467e-07,10.800085532356778,1.571381865491309e-10,1.8586406439212291e-10,2.6932821106765445e-10,1.8111144601826761e-10,1.0685477297294136e-08,12.380186228849949,14.500629107164826,0.001650974580509544,7.815354920461768e-05,0.14965866142509676,0.021831954174444976,2.1968490183910966e-05,0.0,0.0009595457582092063,
204,205,0.04382861752315105,4.0317789531574104e-07,10.800160578533003,1.5552710129491156e-10,6.669389960892219e-10,0.0,1.2912511661017012e-09,1.070070092445717e-08,12.362477993043433,14.501482767247325,0.0016492908609678251,0.00014810709134888532,0.1496580111236662,0.02184439338731748,2.2140604249700075e-05,0.0,0.0009632024181523391,
205,206,0.043789354243074036,4.03882314135986e-07,10.800107165508717,1.5728902822234397e-10,2.8720844981214196e-10,6.144069573223262e-13,4.2219705700612595e-10,1.0690950133686998e-08,12.373673640207388,14.500867360987119,0.0016502949865679535,9.1820409365431e-05,0.14965559490791097,0.021836138734207422,2.2031385133727403e-05,0.0,0.0009608729969459416,
206,207,0.04376055010904517,4.0327513413246004e-07,10.800102148288127,1.5280422698114247e-10,2.7439646097903764e-10,3.5928233619612395e-14,2.8146767409485833e-10,1.0693209719959308e-08,12.371143598714365,14.500884002362469,0.0016503927067454266,0.00015094680700210276,0.14966832278550016,0.02184111087595666,2.2049096579393058e-05,0.0,0.0009650958601590729,
207,208,0.04371002648240234,4.0257183527342316e-07,10.800060357646526,1.6015035854670845e-10,1.1472891757756202e-10,0.0,2.370547742285148e-10,1.0704897569902207e-08,12.367604191051981,14.500812526292291,0.0016509585977639242,0.00012569552929895527,0.14967720638884033,0.02183495141998995,2.1960238876474946e-05,0.0,0.0009660393289637003,
208,209,0.04363402829299999,4.0045972805386314e-07,10.800095647062731,1.0560389387814149e-10,3.565635293284934e-10,5.0495851059129083e-14,2.8457356101071174e-10,1.0736619778209953e-08,12.357743029115444,14.501066244179778,0.001651123055006533,0.0004098760219148126,0.14976986794139774,0.02185860415159737,2.1682281395821124e-05,0.0,0.0009614443618375581,
209,210,0.04352254268771791,3.981581436252275e-07,10.800053661092106,5.484313168985416e-11,1.9349194614502924e-10,0.0,1.2534451078574735e-10,1.0765898173365098e-08,12.34339396681435,14.500323289158855,0.0016514444468194662,0.00037142097961372685,0.14985509949949785,0.021904198447546357,2.100921587728095e-05,0.0,0.0009433660120380912,
210,211,0.04352361984129954,3.944502648850233e-07,10.800256772791549,1.8559206672682067e-10,1.7873643497179184e-09,0.0,1.1745117069880061e-09,1.0839292035579372e-08,12.311879176529853,14.50213400690052,0.0016538126539992577,0.0009557471293517913,0.14965944364926018,0.02199508119719413,1.9994888483784367e-05,0.0,0.0009067385070658761,
211,212,0.04345365723987334,3.958007920706295e-07,10.800130468384696,3.906157768157524e-11,5.34719278491158e-10,0.0,3.261689742721088e-10,1.0803857247459e-08,12.326924103594008,14.500998903721676,0.001651854276184196,0.0005790262243536099,0.1498400676829147,0.021949771583887195,2.0467557425926793e-05,0.0,0.0009239801243004169,
212,213,0.04335410749314207,3.946335054221106e-07,10.800089848402845,2.149744840837784e-10,3.186748260045428e-10,0.0,3.648982280182402e-10,1.0852781324393936e-08,12.317977850553412,14.501208051206376,0.0016521731741343975,0.0004455227298076488,0.14961775620496215,0.021947137264815328,1.9686559143192634e-05,0.0,0.0008908629226643321,
213,214,0.043272192129827525,3.9275564376282554e-07,10.800095558686685,5.115875771057779e-10,2.539649798073582e-10,0.0,0.0,1.0910319387360057e-08,12.311086039273672,14.498734526432667,0.0016454094446546087,9.652994608557624e-05,0.14939395868967761,0.022019271948921407,1.846838479397057e-05,0.0,0.0008466605476115417,
214,215,0.0431722795473286,3.912473530425633e-07,10.799942766951265,4.529841828670863e-10,0.0,0.0,2.0951579557066606e-10,1.0940015430377128e-08,12.306575852226034,14.499889424366554,0.0016445205241828959,0.00047467579592059156,0.1494284727849785,0.022034908016061085,1.837864503192155e-05,0.0,0.0008110916583794824,
215,216,0.043076629622922094,3.8833857746982114e-07,10.799996710677675,2.7207769605257815e-10,1.651458809917263e-10,0.0,0.0,1.1001664800027258e-08,12.317379904737427,14.499631129755931,0.0016469817924617796,7.407124815337265e-05,0.1496318574180452,0.022092308195460007,1.9062735655868035e-05,0.0,0.0008048207785586651,
216,217,0.04309276063057249,3.8539647080561537e-07,10.800119087185069,4.5309002742534974e-10,5.947707290260683e-10,0.0,2.5438550904802716e-09,1.1061847395590253e-08,12.350556524679446,14.503177442805727,0.0016414952890445248,0.0010931491397732432,0.14943956806322922,0.022082035709932404,2.1067998166850278e-05,0.0,0.0007975432365648553,
217,218,0.043008370158505047,3.8664759673494063e-07,10.800040348548599,3.419051085401467e-10,4.973766735345185e-11,0.0,3.2129956761786874e-10,1.1031906378220097e-08,12.334105668559673,14.501133257035011,0.0016440652657796653,0.0004221050094578413,0.14957650214633958,0.022086953223846253,2.0066048393913772e-05,0.0,0.0008011341778859115,
218,219,0.0429246362553996,3.855497061230961e-07,10.799918572682603,1.6871854922960344e-10,0.0,0.0,8.067096378241454e-11,1.104096944313576e-08,12.370962315941654,14.500562004817247,0.0016427794930909281,0.0002445831369720432,0.14966928805458024,0.022054592706047295,2.189946888871044e-05,0.0,0.0008090456065028036,
219,220,0.04291353026769738,3.8154841721127553e-07,10.800026945460418,1.1109145103506211e-10,6.422271118504381e-10,0.0,1.911831502199384e-09,1.1100955450160673e-08,12.413618223637105,14.50254998197746,0.0016415246222206263,0.0013595340580937112,0.14973988430847396,0.022047365784493775,2.5390308264062957e-05,0.0,0.0008465352642367855,
220,221,0.04287726113230545,3.836217841609589e-07,10.799951966264992,1.490145220303348e-10,7.708887779039388e-11,0.0,4.2340659325470714e-10,1.106739576367457e-08,12.389824646954391,14.50121102843752,0.001641991267877481,0.0006315489546224882,0.1496954555771337,0.02205057488284503,2.341706280054918e-05,0.0,0.0008255811255695161,
221,222,0.04282964270187964,3.815313623034453e-07,10.799870878759801,9.504869669956641e-11,0.0,0.0,5.846172392068786e-10,1.1094591856724208e-08,12.409373406056247,14.501426935896816,0.0016411683091667928,0.00033358187263212113,0.14977268518313758,0.02204470297030245,2.5664906718962587e-05,0.0,0.0008630096595835081,
222,223,0.0427568425532863,3.7971621511452144e-07,10.799855190068143,1.1845350582094438e-10,2.473524747483729e-12,0.0,3.649779294896221e-10,1.1124469403232999e-08,12.428204109192318,14.501156945764208,0.0016406894276004775,0.0005655768899728099,0.14975821332631825,0.022018751347907504,2.6678398644807205e-05,0.0,0.0009049777450397965,
223,224,0.04273404101559168,3.7700655262891243e-07,10.799968240631578,9.476978342922288e-11,1.5543311191275385e-09,0.0,5.623134721186379e-10,1.117066124775069e-08,12.45465155937033,14.501487458748743,0.0016412731915178363,0.0005229150848215339,0.14976952817205294,0.021989473021884302,2.7973201493293894e-05,0.0,0.0009454045662076712,
224,225,0.042694759101577884,3.766370239212801e-07,10.79993398567384,1.0529173516446874e-10,1.1142177822525563e-09,0.0,5.137121332758684e-10,1.1178632642431952e-08,12.458779634645994,14.501432085740447,0.0016421585571208758,0.0005836408132293645,0.14976200014548466,0.021981876437948994,2.8402492698969687e-05,0.0,0.0009514138259190527,
225,226,0.04263171276392414,3.764873178095241e-07,10.799874802560694,1.3604571087115723e-10,6.990150388908963e-10,0.0,7.174187538705105e-11,1.1179926502847003e-08,12.459372746873726,14.500526100385157,0.001643707521775929,0.000267504172466083,0.1497605806794117,0.021966791730952593,2.8556699492164365e-05,0.0,0.0009506516911735978,
226,227,0.042547111488553696,3.7533578248723063e-07,10.79977117209795,1.2375144649240685e-10,9.671034285727895e-11,0.0,4.765122789277387e-10,1.120123935496309e-08,12.483831098277694,14.501233284520794,0.0016473748919283648,0.0006971741249013626,0.14977333149685226,0.021958531796641534,2.8290067909415154e-05,0.0,0.0009439792172942635,
227,228,0.042450262653600274,3.7298956632022787e-07,10.799644886906952,1.7144675319563327e-10,0.0,0.0,2.9079797646475555e-10,1.124047399256594e-08,12.498955150216501,14.500926752699387,0.001647251409551401,0.0005621626214638028,0.1497030756422635,0.022014396313683446,2.777650322240428e-05,0.0,0.0009234870555698491,
228,229,0.04239272444284324,3.7123879161985865e-07,10.79957402847166,3.807295724346855e-10,0.0,0.0,1.7459387231177632e-09,1.1268356912798461e-08,12.541957109618306,14.50214786733499,0.0016584713767057925,0.0014140963130730038,0.1495485711152307,0.021998217559736556,2.9813519143980412e-05,0.0,0.000864680850256455,
229,230,0.042312097832590115,3.707476484592094e-07,10.799512785601507,4.92310437344085e-10,0.0,0.0,7.92404842520755e-10,1.127342856608212e-08,12.553849053456657,14.50173853464453,0.0016587213260105366,0.000813006003089896,0.1494855967086588,0.022021511130004084,2.891289498970721e-05,0.0,0.0008361681374311728,
230,231,0.04221123941558268,3.692443171979197e-07,10.799434382451576,5.452004717184754e-10,0.0,0.0,1.7511389306204991e-10,1.1268062471859314e-08,12.584651264440591,14.500498748616714,0.0016578890009242755,0.0004501740414329593,0.1494803970684255,0.02207352041229812,2.6606672117055858e-05,0.0,0.0008100175803860298,
231,232,0.042144872818579385,3.6555578990293556e-07,10.799487969331032,3.425320874500384e-10,7.670326700222918e-10,0.0,6.619711929667194e-10,1.1307832368990318e-08,12.651585217923179,14.501545031814597,0.0016539174828399898,0.0008122540714491318,0.14957617893302233,0.02217159501198533,2.456514853964086e-05,0.0,0.0007958684100794591,
232,233,0.042049310327174474,3.6419738089344375e-07,10.799352670923781,3.803485057948741e-10,1.9453693378062682e-10,0.0,2.5511878610974717e-10,1.1295291614320263e-08,12.671647078541529,14.501008083982718,0.001652521420179792,0.0004319831822177182,0.14955934536721316,0.022189984379275315,2.4387311572931676e-05,0.0,0.0007993189954973404,
233,234,0.041975633531057155,3.607261708106447e-07,10.799168788295106,6.032639360416955e-10,1.4328984271569908e-10,0.0,1.5003604586897024e-09,1.1258564592896827e-08,12.74391224828425,14.50234820526597,0.0016556285150667197,0.001196739678676878,0.14944217621035194,0.022204287187644892,2.4304043231969155e-05,0.0,0.000816723429043288,
234,235,0.04188262902722246,3.590200898349382e-07,10.799090111615092,6.855803364945265e-10,2.2077668506032078e-10,0.0,6.6692044033056e-10,1.1230023612296718e-08,12.772902262418468,14.501148782294852,0.0016562861369793613,0.0009077440926033218,0.149424610948186,0.022194425556672212,2.5394921967284508e-05,0.0,0.00084308470542121,
235,236,0.04177745217398045,3.573079431675113e-07,10.798891931402135,5.929028578599812e-10,2.2864859665066615e-11,3.7134384077494144e-10,1.7512596756408724e-10,1.1195578239962615e-08,12.83130313785188,14.500826833849707,0.0016594518023542563,0.0003792587996763758,0.14947731087426402,0.022151302352273493,2.5947189587339514e-05,0.0,0.0008833899791666489,
236,237,0.041714146515115014,3.567006815708151e-07,10.79869369958192,4.345635366586028e-10,0.0,0.0,2.3242130351286138e-10,1.1157204093952291e-08,12.860252515002319,14.50075204873462,0.0016641868144671268,9.364585929990021e-05,0.14955728607729032,0.02209666646912861,2.6638860950996928e-05,0.0,0.0009248479112293933,
237,238,0.04164012343781732,3.5528137608453146e-07,10.79858970236557,2.77030264385377e-10,0.0,0.0,5.489968075590234e-10,1.1122140305699328e-08,12.90677518565849,14.501464493847458,0.0016642993160109751,0.0006756243580678111,0.14966417371491894,0.022086422484922236,2.63310747640053e-05,0.0,0.0009289130321462793,
238,239,0.041559331331026635,3.527951800524902e-07,10.798535618340741,2.079122573853283e-10,2.777095757420827e-10,0.0,4.272016575817712e-10,1.108743128835959e-08,12.944578089013445,14.501306083745515,0.0016658337853499854,0.0005504533260164704,0.14970252706906279,0.022120523843328282,2.7044033524292118e-05,0.0,0.0009285954108776526,
239,240,0.041480764174259256,3.523175667239725e-07,10.798346972457685,1.2590950138744124e-10,0.0,0.0,1.171859020087209e-10,1.1043567175464798e-08,12.972655255282326,14.499940123999512,0.001670055425454368,0.0003899809855850799,0.1497389990625556,0.022120773289590494,2.8258334423116206e-05,0.0,0.0008971960752960531,
240,241,0.0414456853997177,3.49950050397348e-07,10.798261313465524,1.5342678413778206e-10,3.2295613913182593e-10,0.0,1.821123893921357e-09,1.0987222601522511e-08,13.03759833039009,14.501135615047916,0.0016782246679613547,0.0015205767556659541,0.14971509640517605,0.02212691304688796,2.9241341938468137e-05,0.0,0.000864619942641987,
241,242,0.04138666887429986,3.497273212189355e-07,10.798258740224934,1.853577598153143e-10,4.604430497031611e-10,0.0,1.076301007858198e-09,1.0974609945074751e-08,13.03922390466974,14.500654478074239,0.0016794450526179745,0.0011722331586501193,0.1496953401008846,0.022118052165812967,2.8898807490900768e-05,0.0,0.0008584269845086112,
242,243,0.041290080676192,3.4940525411345614e-07,10.79818832846649,2.5365795024353676e-10,1.4713492816632784e-10,0.0,5.590717339263221e-10,1.0961953170813742e-08,13.048519599432204,14.500331189866044,0.0016817944489691044,0.0008475820705140448,0.1496672199432177,0.02208374534358603,2.885101569527392e-05,0.0,0.0008514715808229958,
243,244,0.041167144788580426,3.4787553252625925e-07,10.798074009407422,3.1740079496432694e-10,1.3119268988457918e-10,0.0,2.510420584433422e-10,1.0913659824790964e-08,13.089507578972874,14.50051199919509,0.0016879314423173652,0.0005645472369051945,0.14965672512316971,0.02208343774956676,2.832298660048698e-05,0.0,0.0008260357782916607,
244,245,0.04107264377029754,3.466418935448875e-07,10.798061537968518,2.49224809220954e-10,1.2445945431046385e-09,0.0,1.115051684254202e-09,1.0816742113632118e-08,13.171338253117625,14.502111280439944,0.001694818907923664,0.0008810108455670392,0.14967854578086295,0.02201623453539844,2.515226366679686e-05,0.0,0.000801511263476057,
245,246,0.040947241023885805,3.469752240503921e-07,10.798015142759372,2.3429886700494975e-10,7.571284581288217e-10,0.0,3.3069253119065874e-10,1.0767404168571127e-08,13.198404705404714,14.501145960919018,0.0016978499980317046,0.00044831121451440717,0.14970014104913643,0.021996943818522522,2.1957719747132574e-05,0.0,0.0007774826041274283,
246,247,0.040794771423580914,3.462053252847129e-07,10.797868314348525,2.9119411820880486e-10,0.0,0.0,1.4955385976203562e-10,1.0700088422489764e-08,13.24721256920548,14.500771359371402,0.0017044785409578154,0.0003317863461240747,0.14965863012006078,0.021827167220343644,2.7942303782894193e-05,0.0,0.0008208730811493813,
247,248,0.040649481023354285,3.430726604708877e-07,10.798129338510323,1.0119946231737112e-10,4.840661007585675e-10,0.0,1.8411564634535162e-10,1.0577430159752317e-08,13.340183573075329,14.500810532821111,0.0017152998307370505,0.00044829065006823834,0.14977698310821305,0.02169477142062054,3.7261816763865615e-05,0.0,0.0008611178430918067,
248,249,0.04053973049864869,3.426856364731793e-07,10.798295493510825,6.655413668404158e-11,9.335182627743885e-11,0.0,1.4490984816746583e-10,1.0465274186154265e-08,13.393281327951579,14.499692803169065,0.0017224236784240234,0.00011270062036306187,0.14978671306880756,0.021524468684142564,4.5162419326845225e-05,0.0,0.0008908512977146305,
249,250,0.04040062960789644,3.426340070115197e-07,10.79851591396446,3.7767652084609455e-10,1.7872847810653463e-10,0.0,4.3049425143118874e-11,1.0417872720832726e-08,13.433414456143176,14.49929053105074,0.001734560104353145,9.119762244985846e-05,0.1495644211081173,0.021335035059712522,4.876054655777078e-05,0.0,0.0008954223747837763,
250,251,0.04035324729309346,3.4330207389441995e-07,10.79888390048395,8.292099270422919e-10,4.563936522125446e-11,7.045013076640765e-10,3.5172510072976595e-10,1.0291742512565153e-08,13.507153531928495,14.500188408755303,0.001756987962041615,0.0001807626289492007,0.14952367628424643,0.021167030268274736,4.855138839547576e-05,0.0,0.0009244585354820022,
251,252,0.04033243737605977,3.4223062141154927e-07,10.798609999021991,4.238764816714136e-10,9.527111053733966e-11,0.0,8.138796770150813e-11,1.0378085168467628e-08,13.457157561407225,14.499423059486949,0.0017404854115710099,7.530384697137055e-05,0.14957997543368443,0.021280668982813576,4.868559717793009e-05,0.0,0.0009044503144704108,
252,253,0.04025981450937321,3.417818274504041e-07,10.798703932051971,3.1222466417791594e-10,2.9097110180382734e-12,1.3273478845887856e-10,0.0,1.0319303980615336e-08,13.50106804754482,14.49881602794865,0.001747524620436842,9.046114253644258e-05,0.14959286297041685,0.02120969877508987,5.0174023413429965e-05,0.0,0.0009209254704152807,
253,254,0.04022653043325518,3.4193873519837837e-07,10.798724056369013,2.623733175180567e-10,0.0,0.0,0.0,1.0282196484705244e-08,13.47347180234438,14.4975171358512,0.001753916806992775,6.990808147582273e-05,0.14958293932670289,0.02117194333804104,5.047599227200065e-05,0.0,0.0009256619224640561,
254,255,0.04017729551910894,3.41723915123129e-07,10.798898951871795,3.097331997782642e-10,0.0,0.0,0.0,1.0247138904243874e-08,13.473609256804732,14.498004457138602,0.0017601167274308212,6.598742675771512e-05,0.14957724834526173,0.021141367431915036,5.120599701157076e-05,0.0,0.000909828755720506,
